\fixlen = T
|set|TIME        |PDCSAP_FLUX  |
|int|double      |double       |
 15  1391.8780386 2.4533977e+05 
 15  1391.8984713 2.4525405e+05 
 15  1391.9189039 2.4525747e+05 
 15  1391.9393366 2.4532095e+05 
 15  1391.9597692 2.4524533e+05 
 15  1391.9802019 2.4526409e+05 
 15  1392.0006345 2.4526844e+05 
 15  1392.0210671 2.4524656e+05 
 15  1392.0414998 2.4528964e+05 
 15  1392.0619324 2.4523319e+05 
 15  1392.0823651 2.4523528e+05 
 15  1392.1027977 2.4530755e+05 
 15  1392.1232305 2.4527022e+05 
 15  1392.1436630 2.4525806e+05 
 15  1392.1640957 2.4527047e+05 
 15  1392.1845284 2.4530197e+05 
 15  1392.2049609 2.4534078e+05 
 15  1392.2253936 2.4530833e+05 
 15  1392.2662589 2.4535120e+05 
 15  1392.2866915 2.4531119e+05 
 15  1392.3071242 2.4534397e+05 
 15  1392.3275568 2.4529545e+05 
 15  1392.3479895 2.4530770e+05 
 15  1392.3684222 2.4530044e+05 
 15  1392.3888548 2.4526522e+05 
 15  1392.4092874 2.4526567e+05 
 15  1392.4297201 2.4526419e+05 
 15  1392.4501527 2.4524844e+05 
 15  1392.4705855 2.4527309e+05 
 15  1392.4910180 2.4524720e+05 
 15  1392.5114506 2.4527198e+05 
 15  1392.5318834 2.4523539e+05 
 15  1392.5523159 2.4529453e+05 
 15  1392.5727486 2.4527522e+05 
 15  1392.5931813 2.4527158e+05 
 15  1392.6136138 2.4527881e+05 
 15  1392.6340466 2.4527514e+05 
 15  1392.6544792 2.4529709e+05 
 15  1392.6749118 2.4535695e+05 
 15  1392.6953445 2.4534459e+05 
 15  1392.7157771 2.4539442e+05 
 15  1392.7362097 2.4538344e+05 
 15  1392.7566424 2.4537456e+05 
 15  1392.7770749 2.4535641e+05 
 15  1392.7975076 2.4533391e+05 
 15  1392.8179403 2.4538744e+05 
 15  1392.8383729 2.4535914e+05 
 15  1392.8588055 2.4533794e+05 
 15  1392.8792382 2.4533377e+05 
 15  1392.8996709 2.4527983e+05 
 15  1392.9201035 2.4531216e+05 
 15  1392.9405361 2.4531183e+05 
 15  1392.9609688 2.4525595e+05 
 15  1392.9814014 2.4529720e+05 
 15  1393.0018340 2.4527092e+05 
 15  1393.0222667 2.4527014e+05 
 15  1393.0426994 2.4531966e+05 
 15  1393.0631320 2.4531514e+05 
 15  1393.0835646 2.4533552e+05 
 15  1393.1039973 2.4533869e+05 
 15  1393.1244299 2.4530195e+05 
 15  1393.1448625 2.4536420e+05 
 15  1393.1652952 2.4534814e+05 
 15  1393.1857278 2.4535889e+05 
 15  1393.2061605 2.4540408e+05 
 15  1393.2265931 2.4534362e+05 
 15  1393.2470257 2.4538156e+05 
 15  1393.2674584 2.4529975e+05 
 15  1393.2878910 2.4531681e+05 
 15  1393.3083237 2.4533050e+05 
 15  1393.3287563 2.4530320e+05 
 15  1393.3491889 2.4531314e+05 
 15  1393.3696216 2.4531595e+05 
 15  1393.3900542 2.4532823e+05 
 15  1393.4309194 2.4531977e+05 
 15  1393.4513521 2.4529552e+05 
 15  1393.4717847 2.4528439e+05 
 15  1393.4922173 2.4531622e+05 
 15  1393.5126500 2.4537320e+05 
 15  1393.5330826 2.4530961e+05 
 15  1393.5535153 2.4535448e+05 
 15  1393.5739479 2.4536698e+05 
 15  1393.5943805 2.4533105e+05 
 15  1393.6148132 2.4539462e+05 
 15  1393.6352458 2.4537133e+05 
 15  1393.6556784 2.4541925e+05 
 15  1393.6761111 2.4544592e+05 
 15  1393.6965436 2.4540953e+05 
 15  1393.7169764 2.4540161e+05 
 15  1393.7374090 2.4536488e+05 
 15  1393.7578415 2.4535469e+05 
 15  1393.7782743 2.4538977e+05 
 15  1393.7987069 2.4535041e+05 
 15  1393.8191394 2.4537717e+05 
 15  1393.8395721 2.4536283e+05 
 15  1393.8600048 2.4538100e+05 
 15  1393.8804374 2.4534784e+05 
 15  1393.9008700 2.4532106e+05 
 15  1393.9213027 2.4540222e+05 
 15  1393.9417353 2.4537958e+05 
 15  1393.9621679 2.4536570e+05 
 15  1393.9826005 2.4535748e+05 
 15  1394.0030333 2.4531780e+05 
 15  1394.0234659 2.4532467e+05 
 15  1394.0438984 2.4535578e+05 
 15  1394.0643311 2.4535105e+05 
 15  1394.0847638 2.4545967e+05 
 15  1394.1051963 2.4546030e+05 
 15  1394.1256290 2.4542870e+05 
 15  1394.1460615 2.4552695e+05 
 15  1394.1664939 2.4543819e+05 
 15  1394.1869265 2.4545753e+05 
 15  1394.2073590 2.4542341e+05 
 15  1394.2277917 2.4539994e+05 
 15  1394.2482244 2.4544577e+05 
 15  1394.2686569 2.4542555e+05 
 15  1394.2890896 2.4546956e+05 
 15  1394.3095222 2.4540819e+05 
 15  1394.3299548 2.4537198e+05 
 15  1394.3503875 2.4538773e+05 
 15  1394.3708201 2.4538845e+05 
 15  1394.3912527 2.4537198e+05 
 15  1394.4116854 2.4536150e+05 
 15  1394.4321180 2.4535070e+05 
 15  1394.4525506 2.4539925e+05 
 15  1394.4729832 2.4536202e+05 
 15  1394.4934159 2.4541259e+05 
 15  1394.5138486 2.4539264e+05 
 15  1394.5342812 2.4538836e+05 
 15  1394.5547137 2.4545384e+05 
 15  1394.5751464 2.4540670e+05 
 15  1394.5955791 2.4547242e+05 
 15  1394.6160116 2.4544333e+05 
 15  1394.6364443 2.4542052e+05 
 15  1394.6568769 2.4549200e+05 
 15  1394.6773095 2.4546352e+05 
 15  1394.6977422 2.4540150e+05 
 15  1394.7181748 2.4548930e+05 
 15  1394.7386073 2.4540652e+05 
 15  1394.7590400 2.4545536e+05 
 15  1394.7794727 2.4545814e+05 
 15  1394.7999053 2.4540117e+05 
 15  1394.8203379 2.4546394e+05 
 15  1394.8407704 2.4543833e+05 
 15  1394.8612031 2.4539864e+05 
 15  1394.8816358 2.4538511e+05 
 15  1394.9020684 2.4539141e+05 
 15  1394.9225010 2.4541198e+05 
 15  1394.9429336 2.4541500e+05 
 15  1394.9633662 2.4542939e+05 
 15  1394.9837988 2.4542650e+05 
 15  1395.0042315 2.4538594e+05 
 15  1395.0246641 2.4544409e+05 
 15  1395.0450967 2.4540341e+05 
 15  1395.0655293 2.4541880e+05 
 15  1395.0859620 2.4550306e+05 
 15  1395.1063947 2.4547786e+05 
 15  1395.1268272 2.4550750e+05 
 15  1395.1472599 2.4549167e+05 
 15  1395.1676925 2.4545955e+05 
 15  1395.1881250 2.4547844e+05 
 15  1395.2085577 2.4547881e+05 
 15  1395.2494229 2.4546103e+05 
 15  1395.2698556 2.4545878e+05 
 15  1395.2902882 2.4546352e+05 
 15  1395.3107209 2.4546672e+05 
 15  1395.3311534 2.4544281e+05 
 15  1395.3515861 2.4544589e+05 
 15  1395.3720188 2.4543142e+05 
 15  1395.3924513 2.4547002e+05 
 15  1395.4128839 2.4543864e+05 
 15  1395.4333165 2.4543494e+05 
 15  1395.4537491 2.4547461e+05 
 15  1395.4741817 2.4540616e+05 
 15  1395.4946144 2.4547398e+05 
 15  1395.5150470 2.4547745e+05 
 15  1395.5354796 2.4543845e+05 
 15  1395.5559123 2.4550992e+05 
 15  1395.5763448 2.4547897e+05 
 15  1395.5967775 2.4547052e+05 
 15  1395.6172101 2.4551817e+05 
 15  1395.6376427 2.4550331e+05 
 15  1395.6580754 2.4554092e+05 
 15  1395.6785080 2.4546088e+05 
 15  1395.6989405 2.4547392e+05 
 15  1395.7193732 2.4550619e+05 
 15  1395.7398058 2.4544680e+05 
 15  1395.7602383 2.4543528e+05 
 15  1395.7806710 2.4542997e+05 
 15  1395.8011037 2.4541197e+05 
 15  1395.8215362 2.4546355e+05 
 15  1395.8419689 2.4539523e+05 
 15  1395.8624015 2.4543948e+05 
 15  1395.8828342 2.4544958e+05 
 15  1395.9032667 2.4541509e+05 
 15  1395.9236993 2.4542459e+05 
 15  1395.9441320 2.4543447e+05 
 15  1395.9645645 2.4550716e+05 
 15  1395.9849972 2.4550458e+05 
 15  1396.0054299 2.4546011e+05 
 15  1396.0258625 2.4552917e+05 
 15  1396.0667277 2.4548317e+05 
 15  1396.0871603 2.4550488e+05 
 15  1396.1075929 2.4545172e+05 
 15  1396.1280255 2.4554197e+05 
 15  1396.1484581 2.4548411e+05 
 15  1396.1688907 2.4547730e+05 
 15  1396.1893234 2.4549281e+05 
 15  1396.2301886 2.4543711e+05 
 15  1396.2506212 2.4545481e+05 
 15  1396.2710537 2.4539720e+05 
 15  1396.2914864 2.4547108e+05 
 15  1396.3119190 2.4545302e+05 
 15  1396.3323515 2.4544023e+05 
 15  1396.3527842 2.4552309e+05 
 15  1396.3732168 2.4546505e+05 
 15  1396.3936495 2.4544047e+05 
 15  1396.4140820 2.4538167e+05 
 15  1396.4345147 2.4541059e+05 
 15  1396.4549474 2.4545056e+05 
 15  1396.4753799 2.4543122e+05 
 15  1396.4958125 2.4550931e+05 
 15  1396.5162452 2.4551920e+05 
 15  1396.5366778 2.4544575e+05 
 15  1396.5571103 2.4547522e+05 
 15  1396.5775430 2.4546477e+05 
 15  1396.5979756 2.4548269e+05 
 15  1396.6184081 2.4547469e+05 
 15  1396.6388408 2.4539873e+05 
 15  1396.6592734 2.4546362e+05 
 15  1396.6797060 2.4540250e+05 
 15  1396.7001386 2.4546170e+05 
 15  1396.7205712 2.4541234e+05 
 15  1396.7410038 2.4539145e+05 
 15  1396.7614364 2.4542834e+05 
 15  1396.7818690 2.4542144e+05 
 15  1396.8023017 2.4544705e+05 
 15  1396.8227343 2.4540817e+05 
 15  1396.8431668 2.4543023e+05 
 15  1396.8635995 2.4541698e+05 
 15  1396.8840321 2.4543316e+05 
 15  1396.9044648 2.4544569e+05 
 15  1396.9248973 2.4547800e+05 
 15  1396.9453299 2.4545319e+05 
 15  1396.9657626 2.4547111e+05 
 15  1396.9861951 2.4549800e+05 
 15  1397.0066277 2.4545453e+05 
 15  1397.0270604 2.4547519e+05 
 15  1397.0474929 2.4548594e+05 
 15  1397.0679255 2.4548891e+05 
 15  1397.0883582 2.4548822e+05 
 15  1397.1087908 2.4543355e+05 
 15  1397.1496560 2.4541438e+05 
 15  1397.1700886 2.4538545e+05 
 15  1397.1905212 2.4540897e+05 
 15  1397.2109538 2.4533439e+05 
 15  1397.2313864 2.4541536e+05 
 15  1397.2518191 2.4538678e+05 
 15  1397.2722516 2.4535798e+05 
 15  1397.2926842 2.4536569e+05 
 15  1397.3131169 2.4535302e+05 
 15  1397.3335494 2.4538670e+05 
 15  1397.3539820 2.4540348e+05 
 15  1397.3744147 2.4541872e+05 
 15  1397.3948472 2.4542703e+05 
 15  1397.4152798 2.4542083e+05 
 15  1397.4357125 2.4544436e+05 
 15  1397.4561450 2.4543531e+05 
 15  1397.4765777 2.4544602e+05 
 15  1397.4970102 2.4546208e+05 
 15  1397.5174428 2.4543823e+05 
 15  1397.5378755 2.4546500e+05 
 15  1397.5583080 2.4545542e+05 
 15  1397.5787406 2.4545423e+05 
 15  1397.5991733 2.4543489e+05 
 15  1397.6196059 2.4538995e+05 
 15  1397.6400384 2.4539698e+05 
 15  1397.6604711 2.4540722e+05 
 15  1397.6809037 2.4533658e+05 
 15  1397.7013363 2.4533930e+05 
 15  1397.7217689 2.4539878e+05 
 15  1397.7422015 2.4532892e+05 
 15  1397.7626342 2.4537547e+05 
 15  1397.7830667 2.4535933e+05 
 15  1397.8034993 2.4539373e+05 
 15  1397.8239320 2.4536798e+05 
 15  1397.8443645 2.4533816e+05 
 15  1397.8647971 2.4543366e+05 
 15  1397.8852298 2.4540623e+05 
 15  1397.9056623 2.4540503e+05 
 15  1397.9260949 2.4542017e+05 
 15  1397.9465275 2.4538645e+05 
 15  1397.9669600 2.4545823e+05 
 15  1397.9873927 2.4546533e+05 
 15  1398.0078253 2.4542688e+05 
 15  1398.0282578 2.4542366e+05 
 15  1398.0486905 2.4537645e+05 
 15  1398.0691231 2.4540889e+05 
 15  1398.0895557 2.4537636e+05 
 15  1398.1099883 2.4539167e+05 
 15  1398.1304209 2.4536597e+05 
 15  1398.1508535 2.4533767e+05 
 15  1398.1712861 2.4537842e+05 
 15  1398.1917187 2.4529569e+05 
 15  1398.2325839 2.4532577e+05 
 15  1398.2530165 2.4530850e+05 
 15  1398.2734492 2.4531853e+05 
 15  1398.2938817 2.4537608e+05 
 15  1398.3143142 2.4532162e+05 
 15  1398.3347469 2.4537458e+05 
 15  1398.3551794 2.4532673e+05 
 15  1398.3756120 2.4540509e+05 
 15  1398.3960447 2.4539992e+05 
 15  1398.4164772 2.4540256e+05 
 15  1398.4369098 2.4545995e+05 
 15  1398.4573425 2.4545694e+05 
 15  1398.4777750 2.4545314e+05 
 15  1398.4982077 2.4543744e+05 
 15  1398.5186403 2.4537089e+05 
 15  1398.5390728 2.4541998e+05 
 15  1398.5595054 2.4540922e+05 
 15  1398.5799380 2.4540991e+05 
 15  1398.6003706 2.4541003e+05 
 15  1398.6208032 2.4534702e+05 
 15  1398.6412358 2.4535747e+05 
 15  1398.6616684 2.4535308e+05 
 15  1398.6821010 2.4532667e+05 
 15  1398.7025336 2.4535434e+05 
 15  1398.7229662 2.4536634e+05 
 15  1398.7433989 2.4537952e+05 
 15  1398.7638314 2.4536108e+05 
 15  1398.7842640 2.4538122e+05 
 15  1398.8046965 2.4542333e+05 
 15  1398.8251291 2.4538191e+05 
 15  1398.8455618 2.4538055e+05 
 15  1398.8659943 2.4540511e+05 
 15  1398.8864269 2.4534666e+05 
 15  1398.9068596 2.4545400e+05 
 15  1398.9272921 2.4539662e+05 
 15  1398.9477247 2.4537375e+05 
 15  1398.9681573 2.4540405e+05 
 15  1398.9885898 2.4533339e+05 
 15  1399.0090225 2.4538572e+05 
 15  1399.0294551 2.4537364e+05 
 15  1399.0498876 2.4531786e+05 
 15  1399.0703203 2.4536902e+05 
 15  1399.0907529 2.4532769e+05 
 15  1399.1111855 2.4534338e+05 
 15  1399.1316180 2.4534456e+05 
 15  1399.1520506 2.4535092e+05 
 15  1399.1724832 2.4535912e+05 
 15  1399.1929158 2.4533434e+05 
 15  1399.2133484 2.4534702e+05 
 15  1399.2337810 2.4543203e+05 
 15  1399.2542137 2.4536845e+05 
 15  1399.2746462 2.4543169e+05 
 15  1399.2950788 2.4540892e+05 
 15  1399.3155114 2.4538172e+05 
 15  1399.3359439 2.4544430e+05 
 15  1399.3563766 2.4541523e+05 
 15  1399.3768092 2.4541206e+05 
 15  1399.3972417 2.4540858e+05 
 15  1399.4176743 2.4542131e+05 
 15  1399.4381069 2.4539259e+05 
 15  1399.4585394 2.4534022e+05 
 15  1399.4789721 2.4538258e+05 
 15  1399.4994047 2.4537994e+05 
 15  1399.5198372 2.4534877e+05 
 15  1399.5402699 2.4539386e+05 
 15  1399.5607023 2.4531409e+05 
 15  1399.5811350 2.4536086e+05 
 15  1399.6015676 2.4534670e+05 
 15  1399.6220002 2.4533802e+05 
 15  1399.6424328 2.4536645e+05 
 15  1399.6628654 2.4534086e+05 
 15  1399.6832979 2.4530969e+05 
 15  1399.7037305 2.4538617e+05 
 15  1399.7241631 2.4529964e+05 
 15  1399.7445957 2.4534320e+05 
 15  1399.7650283 2.4538952e+05 
 15  1399.7854609 2.4538459e+05 
 15  1399.8058935 2.4541567e+05 
 15  1399.8263261 2.4535283e+05 
 15  1399.8467586 2.4541844e+05 
 15  1399.8671913 2.4542522e+05 
 15  1399.8876239 2.4536047e+05 
 15  1399.9080564 2.4543106e+05 
 15  1399.9284890 2.4538133e+05 
 15  1399.9489216 2.4537880e+05 
 15  1399.9693541 2.4539650e+05 
 15  1399.9897868 2.4533717e+05 
 15  1400.0102194 2.4535755e+05 
 15  1400.0306518 2.4531394e+05 
 15  1400.0510845 2.4531334e+05 
 15  1400.0715171 2.4535192e+05 
 15  1400.0919497 2.4532178e+05 
 15  1400.1123823 2.4536573e+05 
 15  1400.1328148 2.4538905e+05 
 15  1400.1532474 2.4533186e+05 
 15  1400.1736800 2.4535342e+05 
 15  1400.1941126 2.4529734e+05 
 15  1400.2145452 2.4533028e+05 
 15  1400.2349777 2.4532330e+05 
 15  1400.2554103 2.4530481e+05 
 15  1400.2758429 2.4535752e+05 
 15  1400.2962755 2.4533291e+05 
 15  1400.3167082 2.4536667e+05 
 15  1400.3371407 2.4538764e+05 
 15  1400.3575732 2.4534903e+05 
 15  1400.3780059 2.4537811e+05 
 15  1400.3984385 2.4536245e+05 
 15  1400.4188710 2.4534778e+05 
 15  1400.4393036 2.4537419e+05 
 15  1400.4597362 2.4540541e+05 
 15  1400.4801687 2.4534825e+05 
 15  1400.5006014 2.4536911e+05 
 15  1400.5210339 2.4533761e+05 
 15  1400.5414664 2.4534756e+05 
 15  1400.5618991 2.4532369e+05 
 15  1400.5823317 2.4529531e+05 
 15  1400.6027644 2.4525811e+05 
 15  1400.6231968 2.4529150e+05 
 15  1400.6436294 2.4531359e+05 
 15  1400.6640621 2.4530028e+05 
 15  1400.6844946 2.4534759e+05 
 15  1400.7049271 2.4532344e+05 
 15  1400.7253598 2.4530558e+05 
 15  1400.7457923 2.4535269e+05 
 15  1400.7662249 2.4536677e+05 
 15  1400.7866575 2.4539333e+05 
 15  1400.8070900 2.4541756e+05 
 15  1400.8275226 2.4539166e+05 
 15  1400.8479553 2.4542323e+05 
 15  1400.8683877 2.4536906e+05 
 15  1400.8888204 2.4531816e+05 
 15  1400.9092530 2.4538333e+05 
 15  1400.9296855 2.4537542e+05 
 15  1400.9501181 2.4538834e+05 
 15  1400.9705507 2.4516480e+05 
 15  1400.9909832 2.4528561e+05 
 15  1401.0114159 2.4533758e+05 
 15  1401.0318484 2.4528902e+05 
 15  1401.0522809 2.4534239e+05 
 15  1401.0727136 2.4534284e+05 
 15  1401.0931462 2.4530619e+05 
 15  1401.1135788 2.4536033e+05 
 15  1401.1340113 2.4532311e+05 
 15  1401.1544439 2.4531150e+05 
 15  1401.1748766 2.4536861e+05 
 15  1401.2157416 2.4541727e+05 
 15  1401.2361743 2.4537512e+05 
 15  1401.2566068 2.4539677e+05 
 15  1401.2770393 2.4539080e+05 
 15  1401.2974720 2.4532523e+05 
 15  1401.3179046 2.4539223e+05 
 15  1401.3383370 2.4536298e+05 
 15  1401.3587697 2.4535730e+05 
 15  1401.3792023 2.4541055e+05 
 15  1401.3996349 2.4532959e+05 
 15  1401.4200674 2.4537197e+05 
 15  1401.4405000 2.4536472e+05 
 15  1401.4609326 2.4528169e+05 
 15  1401.4813651 2.4528294e+05 
 15  1401.5017976 2.4526631e+05 
 15  1401.5222303 2.4528978e+05 
 15  1401.5426629 2.4531477e+05 
 15  1401.5630953 2.4530058e+05 
 15  1401.5835280 2.4531859e+05 
 15  1401.6039606 2.4531489e+05 
 15  1401.6243932 2.4530664e+05 
 15  1401.6448257 2.4533625e+05 
 15  1401.6652583 2.4530822e+05 
 15  1401.6856910 2.4535719e+05 
 15  1401.7061234 2.4536592e+05 
 15  1401.7265560 2.4537602e+05 
 15  1401.7469887 2.4542853e+05 
 15  1401.7674211 2.4536453e+05 
 15  1401.7878537 2.4539683e+05 
 15  1401.8082864 2.4539691e+05 
 15  1401.8287189 2.4535619e+05 
 15  1401.8491514 2.4537331e+05 
 15  1401.8695841 2.4537389e+05 
 15  1401.8900167 2.4530116e+05 
 15  1401.9104492 2.4533723e+05 
 15  1401.9308818 2.4531045e+05 
 15  1401.9513144 2.4533258e+05 
 15  1401.9717470 2.4525206e+05 
 15  1401.9921795 2.4529627e+05 
 15  1402.0126121 2.4533634e+05 
 15  1402.0330447 2.4532867e+05 
 15  1402.0534772 2.4534253e+05 
 15  1402.0739098 2.4532134e+05 
 15  1402.0943424 2.4530436e+05 
 15  1402.1147749 2.4534709e+05 
 15  1402.1352075 2.4534209e+05 
 15  1402.1556400 2.4532233e+05 
 15  1402.1760726 2.4537373e+05 
 15  1402.1965053 2.4539206e+05 
 15  1402.2169377 2.4538431e+05 
 15  1402.2373703 2.4536347e+05 
 15  1402.2578030 2.4537781e+05 
 15  1402.2782354 2.4539567e+05 
 15  1402.2986680 2.4534730e+05 
 15  1402.3191007 2.4542180e+05 
 15  1402.3395332 2.4534883e+05 
 15  1402.3599657 2.4533975e+05 
 15  1402.3803984 2.4536398e+05 
 15  1402.4008309 2.4529786e+05 
 15  1402.4212635 2.4529675e+05 
 15  1402.4416961 2.4531350e+05 
 15  1402.4621286 2.4526766e+05 
 15  1402.4825613 2.4533627e+05 
 15  1402.5029938 2.4532364e+05 
 15  1402.5234263 2.4534314e+05 
 15  1402.5438590 2.4532164e+05 
 15  1402.5642915 2.4531716e+05 
 15  1402.5847240 2.4534911e+05 
 15  1402.6051567 2.4541725e+05 
 15  1402.6255891 2.4542605e+05 
 15  1402.6460217 2.4541128e+05 
 15  1402.6664544 2.4541803e+05 
 15  1402.6868868 2.4544112e+05 
 15  1402.7073195 2.4541184e+05 
 15  1402.7277521 2.4544280e+05 
 15  1402.7481845 2.4543650e+05 
 15  1402.7686172 2.4537436e+05 
 15  1402.7890497 2.4541173e+05 
 15  1402.8094823 2.4535192e+05 
 15  1402.8299149 2.4537820e+05 
 15  1402.8503475 2.4544800e+05 
 15  1402.8707799 2.4535808e+05 
 15  1402.8912126 2.4535062e+05 
 15  1402.9116451 2.4531428e+05 
 15  1402.9320777 2.4529244e+05 
 15  1402.9525103 2.4532806e+05 
 15  1402.9729428 2.4537186e+05 
 15  1402.9933754 2.4535377e+05 
 15  1403.0138080 2.4540434e+05 
 15  1403.0342405 2.4532897e+05 
 15  1403.0546732 2.4537914e+05 
 15  1403.0751056 2.4535312e+05 
 15  1403.0955382 2.4539947e+05 
 15  1403.1159709 2.4547411e+05 
 15  1403.1364033 2.4544856e+05 
 15  1403.1568359 2.4548442e+05 
 15  1403.1772685 2.4543853e+05 
 15  1403.1977010 2.4543419e+05 
 15  1403.2181337 2.4540998e+05 
 15  1403.2385662 2.4537222e+05 
 15  1403.2589987 2.4538795e+05 
 15  1403.2794313 2.4534694e+05 
 15  1403.2998639 2.4537141e+05 
 15  1403.3202965 2.4537359e+05 
 15  1403.3407290 2.4537992e+05 
 15  1403.3611616 2.4540089e+05 
 15  1403.3815941 2.4534809e+05 
 15  1403.4020267 2.4537291e+05 
 15  1403.4224593 2.4540309e+05 
 15  1403.4428918 2.4539631e+05 
 15  1403.4633244 2.4540541e+05 
 15  1403.4837569 2.4538312e+05 
 15  1403.5041895 2.4534288e+05 
 15  1403.5246221 2.4541381e+05 
 15  1403.5450546 2.4542561e+05 
 15  1403.5654873 2.4544402e+05 
 15  1403.5859197 2.4549311e+05 
 15  1403.6063523 2.4544281e+05 
 15  1403.6267850 2.4546219e+05 
 15  1403.6472174 2.4546472e+05 
 15  1403.6676500 2.4544766e+05 
 15  1403.6880826 2.4545909e+05 
 15  1403.7085151 2.4541122e+05 
 15  1403.7289478 2.4543808e+05 
 15  1403.7493803 2.4541919e+05 
 15  1403.7698128 2.4541508e+05 
 15  1403.7902454 2.4545284e+05 
 15  1403.8106780 2.4537167e+05 
 15  1403.8311104 2.4543895e+05 
 15  1403.8515431 2.4545673e+05 
 15  1403.8719757 2.4540931e+05 
 15  1403.8924082 2.4538164e+05 
 15  1403.9128408 2.4541475e+05 
 15  1403.9332733 2.4539847e+05 
 15  1403.9537060 2.4542862e+05 
 15  1403.9741385 2.4538886e+05 
 15  1403.9945710 2.4536914e+05 
 15  1404.0150037 2.4538820e+05 
 15  1404.0354362 2.4542823e+05 
 15  1404.0558687 2.4546706e+05 
 15  1404.0763013 2.4545598e+05 
 15  1404.0967339 2.4543711e+05 
 15  1404.1171663 2.4547830e+05 
 15  1404.1375990 2.4543962e+05 
 15  1404.1580314 2.4552570e+05 
 15  1404.1988967 2.4549012e+05 
 15  1404.2193291 2.4550305e+05 
 15  1404.2397618 2.4546311e+05 
 15  1404.2601943 2.4552892e+05 
 15  1404.2806268 2.4542770e+05 
 15  1404.3010594 2.4546211e+05 
 15  1405.3022547 2.4545067e+05 
 15  1405.3226873 2.4544795e+05 
 15  1405.3431198 2.4540834e+05 
 15  1405.3635523 2.4539481e+05 
 15  1405.3839850 2.4541514e+05 
 15  1405.4044174 2.4546238e+05 
 15  1405.4248500 2.4546303e+05 
 15  1405.4452826 2.4543258e+05 
 15  1405.4657151 2.4550094e+05 
 15  1405.4861477 2.4547950e+05 
 15  1405.5065802 2.4548217e+05 
 15  1405.5270127 2.4552531e+05 
 15  1405.5474454 2.4549798e+05 
 15  1405.5678779 2.4556588e+05 
 15  1405.5883104 2.4551822e+05 
 15  1405.6087430 2.4550098e+05 
 15  1405.6291756 2.4557008e+05 
 15  1405.6496080 2.4551978e+05 
 15  1405.6700407 2.4550212e+05 
 15  1405.6904732 2.4547123e+05 
 15  1405.7109058 2.4544531e+05 
 15  1405.7313383 2.4545522e+05 
 15  1405.7517708 2.4543025e+05 
 15  1405.7722035 2.4545800e+05 
 15  1405.7926359 2.4542839e+05 
 15  1405.8130685 2.4543838e+05 
 15  1405.8335011 2.4551364e+05 
 15  1405.8539336 2.4547942e+05 
 15  1405.8743661 2.4549603e+05 
 15  1405.8947988 2.4550197e+05 
 15  1405.9152312 2.4543084e+05 
 15  1405.9356638 2.4549062e+05 
 15  1405.9560964 2.4547283e+05 
 15  1405.9765289 2.4544998e+05 
 15  1405.9969615 2.4558139e+05 
 15  1406.0173941 2.4551538e+05 
 15  1406.0378266 2.4556920e+05 
 15  1406.0582591 2.4556334e+05 
 15  1406.0786917 2.4551183e+05 
 15  1406.0991242 2.4554241e+05 
 15  1406.1195568 2.4550844e+05 
 15  1406.1399893 2.4550144e+05 
 15  1406.1604219 2.4544558e+05 
 15  1406.1808544 2.4542533e+05 
 15  1406.2012870 2.4545164e+05 
 15  1406.2217196 2.4543484e+05 
 15  1406.2421520 2.4552302e+05 
 15  1406.2625846 2.4549100e+05 
 15  1406.2830172 2.4545688e+05 
 15  1406.3034497 2.4548317e+05 
 15  1406.3238822 2.4545477e+05 
 15  1406.3443149 2.4546708e+05 
 15  1406.3647473 2.4546689e+05 
 15  1406.3851799 2.4546203e+05 
 15  1406.4056125 2.4548684e+05 
 15  1406.4260449 2.4547744e+05 
 15  1406.4464776 2.4552498e+05 
 15  1406.4669101 2.4553778e+05 
 15  1406.4873426 2.4551669e+05 
 15  1406.5077752 2.4554845e+05 
 15  1406.5282078 2.4551659e+05 
 15  1406.5486402 2.4546338e+05 
 15  1406.5690729 2.4552292e+05 
 15  1406.5895054 2.4551570e+05 
 15  1406.6099379 2.4552031e+05 
 15  1406.6303705 2.4553644e+05 
 15  1406.6508030 2.4542470e+05 
 15  1406.6712356 2.4546697e+05 
 15  1406.6916682 2.4546112e+05 
 15  1406.7121007 2.4539798e+05 
 15  1406.7325333 2.4542803e+05 
 15  1406.7529657 2.4538039e+05 
 15  1406.7733983 2.4541119e+05 
 15  1406.7938309 2.4543561e+05 
 15  1406.8142635 2.4546652e+05 
 15  1406.8346959 2.4548770e+05 
 15  1406.8755610 2.4549936e+05 
 15  1406.8959935 2.4547594e+05 
 15  1406.9164262 2.4547780e+05 
 15  1406.9368586 2.4547969e+05 
 15  1406.9572913 2.4546706e+05 
 15  1406.9777238 2.4554056e+05 
 15  1406.9981562 2.4554816e+05 
 15  1407.0185889 2.4544861e+05 
 15  1407.0390214 2.4551353e+05 
 15  1407.0594540 2.4549169e+05 
 15  1407.0798865 2.4543391e+05 
 15  1407.1003190 2.4545003e+05 
 15  1407.1207516 2.4545816e+05 
 15  1407.1411841 2.4545619e+05 
 15  1407.1616167 2.4547730e+05 
 15  1407.1820493 2.4539292e+05 
 15  1407.2024818 2.4541833e+05 
 15  1407.2229143 2.4538611e+05 
 15  1407.2433469 2.4541900e+05 
 15  1407.2637795 2.4540002e+05 
 15  1407.2842119 2.4545011e+05 
 15  1407.3046445 2.4548842e+05 
